time	V(n001)	I(D1)
2.800495223469655e-07	6.533436e-01	1.920536e-04
2.800990446939309e-07	3.066871e-01	-1.533487e-03
2.801485670408964e-07	-3.996929e-02	-3.257631e-03
2.801980893878619e-07	-3.866257e-01	-4.980377e-03
2.802476117348273e-07	-7.332821e-01	-6.701726e-03
2.802971340817928e-07	-1.079939e+00	-8.421678e-03
2.803466564287583e-07	-1.426595e+00	-1.014023e-02
2.804323707144727e-07	-2.026595e+00	-1.312787e-02
2.805180850001871e-07	-2.626595e+00	-1.609543e-02
2.806037992859014e-07	-3.226595e+00	-1.904291e-02
2.806895135716158e-07	-3.826595e+00	-2.197031e-02
2.807752278573302e-07	-4.426595e+00	-2.487763e-02
2.808609421430446e-07	-5.026595e+00	-2.776487e-02
2.809466564287589e-07	-5.626595e+00	-3.063202e-02
2.809546112960603e-07	-5.685778e+00	-3.090718e-02
2.809625661633618e-07	-5.743015e+00	-3.116920e-02
2.809705210306632e-07	-5.798305e+00	-3.141810e-02
2.809784758979646e-07	-5.851648e+00	-3.165387e-02
2.809864307652659e-07	-5.903045e+00	-3.187651e-02
2.809943856325674e-07	-5.952496e+00	-3.208602e-02
2.810023404998688e-07	-6.000000e+00	-3.228241e-02
2.810092011528657e-07	-6.000000e+00	-3.226917e-02
2.810160618058627e-07	-6.000000e+00	-3.222561e-02
2.810229224588596e-07	-6.000000e+00	-3.215173e-02
2.810297831118565e-07	-6.000000e+00	-3.204754e-02
2.810366437648534e-07	-6.000000e+00	-3.191303e-02
2.810435044178504e-07	-6.000000e+00	-3.174820e-02
2.810503650708473e-07	-6.000000e+00	-3.155306e-02
2.810603650708473e-07	-6.000000e+00	-3.061944e-02
2.810703650708473e-07	-6.000000e+00	-2.909522e-02
2.810803650708473e-07	-6.000000e+00	-2.731652e-02
2.811003650708474e-07	-6.000000e+00	-2.322671e-02
2.811203650708474e-07	-6.000000e+00	-1.894075e-02
2.811303650708474e-07	-6.000000e+00	-1.687225e-02
2.811403650708474e-07	-6.000000e+00	-1.491048e-02
2.811503650708474e-07	-6.000000e+00	-1.308336e-02
2.811603650708474e-07	-6.000000e+00	-1.140795e-02
2.811703650708474e-07	-6.000000e+00	-9.892036e-03
2.811803650708475e-07	-6.000000e+00	-8.536056e-03
2.811903650708475e-07	-6.000000e+00	-7.334971e-03
2.812003650708475e-07	-6.000000e+00	-6.279963e-03
2.812103650708475e-07	-6.000000e+00	-5.359861e-03
2.812203650708475e-07	-6.000000e+00	-4.562281e-03
2.812303650708475e-07	-6.000000e+00	-3.874470e-03
2.812403650708475e-07	-6.000000e+00	-3.283915e-03
2.812503650708475e-07	-6.000000e+00	-2.778742e-03
2.812603650708475e-07	-6.000000e+00	-2.347962e-03
2.812703650708476e-07	-6.000000e+00	-1.981593e-03
2.812803650708476e-07	-6.000000e+00	-1.670701e-03
2.812903650708476e-07	-6.000000e+00	-1.407383e-03
2.813003650708476e-07	-6.000000e+00	-1.184713e-03
2.813103650708476e-07	-6.000000e+00	-9.966677e-04
2.813203650708476e-07	-6.000000e+00	-8.380427e-04
2.813303650708476e-07	-6.000000e+00	-7.043615e-04
2.813403650708476e-07	-6.000000e+00	-5.917914e-04
2.813503650708477e-07	-6.000000e+00	-4.970618e-04
2.813603650708477e-07	-6.000000e+00	-4.173902e-04
2.813703650708477e-07	-6.000000e+00	-3.504145e-04
2.813803650708477e-07	-6.000000e+00	-2.941340e-04
2.813903650708477e-07	-6.000000e+00	-2.468565e-04
2.814003650708477e-07	-6.000000e+00	-2.071528e-04
2.814103650708477e-07	-6.000000e+00	-1.738176e-04
2.814203650708477e-07	-6.000000e+00	-1.458347e-04
2.814303650708477e-07	-6.000000e+00	-1.223487e-04
2.814403650708478e-07	-6.000000e+00	-1.026396e-04
2.814503650708478e-07	-6.000000e+00	-8.610207e-05
2.814603650708478e-07	-6.000000e+00	-7.222699e-05
2.814703650708478e-07	-6.000000e+00	-6.058669e-05
2.814803650708478e-07	-6.000000e+00	-5.082191e-05
2.814903650708478e-07	-6.000000e+00	-4.263091e-05
2.815003650708478e-07	-6.000000e+00	-3.576040e-05
2.815103650708478e-07	-6.000000e+00	-2.999772e-05
2.815203650708478e-07	-6.000000e+00	-2.516441e-05
2.815303650708479e-07	-6.000000e+00	-2.111069e-05
2.815403650708479e-07	-6.000000e+00	-1.771091e-05
2.815503650708479e-07	-6.000000e+00	-1.485963e-05
2.815603650708479e-07	-6.000000e+00	-1.246839e-05
2.815703650708479e-07	-6.000000e+00	-1.046301e-05
2.815803650708479e-07	-6.000000e+00	-8.781230e-06
2.815903650708479e-07	-6.000000e+00	-7.370855e-06
2.816003650708479e-07	-6.000000e+00	-6.188092e-06
2.816103650708479e-07	-6.000000e+00	-5.196217e-06
2.816203650708480e-07	-6.000000e+00	-4.364425e-06
2.816303650708480e-07	-6.000000e+00	-3.666885e-06
2.816403650708480e-07	-6.000000e+00	-3.081930e-06
2.816503650708480e-07	-6.000000e+00	-2.591390e-06
2.816603650708480e-07	-6.000000e+00	-2.180027e-06
2.816703650708480e-07	-6.000000e+00	-1.835062e-06
2.816803650708480e-07	-6.000000e+00	-1.545779e-06
2.816903650708480e-07	-6.000000e+00	-1.303190e-06
2.817003650708480e-07	-6.000000e+00	-1.099759e-06
2.817103650708481e-07	-6.000000e+00	-9.291641e-07
2.817203650708481e-07	-6.000000e+00	-7.861065e-07
2.817303650708481e-07	-6.000000e+00	-6.661407e-07
2.817403650708481e-07	-6.000000e+00	-5.655396e-07
2.817503650708481e-07	-6.000000e+00	-4.811774e-07
2.817603650708481e-07	-6.000000e+00	-4.104328e-07
2.817703650708481e-07	-6.000000e+00	-3.511077e-07
2.817803650708481e-07	-6.000000e+00	-3.013589e-07
2.817903650708481e-07	-6.000000e+00	-2.596404e-07
2.818003650708482e-07	-6.000000e+00	-2.246562e-07
2.818103650708482e-07	-6.000000e+00	-1.953191e-07
2.818203650708482e-07	-6.000000e+00	-1.707177e-07
2.818303650708482e-07	-6.000000e+00	-1.500874e-07
2.818403650708482e-07	-6.000000e+00	-1.327872e-07
2.818603650708482e-07	-6.000000e+00	-1.061139e-07
2.818803650708483e-07	-6.000000e+00	-8.735687e-08
2.819103650708483e-07	-6.000000e+00	-6.912163e-08
2.819403650708483e-07	-6.000000e+00	-5.836829e-08
2.819660793565626e-07	-6.000000e+00	-5.379642e-08
2.819917936422770e-07	-6.000000e+00	-5.004349e-08
2.820175079279913e-07	-6.000000e+00	-4.710950e-08
2.820432222137056e-07	-6.000000e+00	-4.499445e-08
2.820689364994199e-07	-6.000000e+00	-4.369835e-08
2.820946507851342e-07	-6.000000e+00	-4.322120e-08
2.821203650708485e-07	-6.000000e+00	-4.356298e-08
2.853403650708522e-07	-6.000000e+00	-4.291305e-08
2.955803650708638e-07	-6.000000e+00	-4.291305e-08
3.010000000000001e-07	-6.000000e+00	-4.291305e-08
3.010009634929131e-07	-5.993256e+00	3.300237e-05
3.010028904787391e-07	-5.979767e+00	9.799345e-05
3.010067444503911e-07	-5.952789e+00	2.215953e-04
3.010144523936953e-07	-5.898833e+00	4.453140e-04
3.010244523936953e-07	-5.828833e+00	6.941959e-04
3.010344523936953e-07	-5.758833e+00	9.032153e-04
3.010444523936953e-07	-5.688833e+00	1.079026e-03
3.010544523936953e-07	-5.618833e+00	1.227201e-03
3.010644523936953e-07	-5.548833e+00	1.352398e-03
3.010744523936953e-07	-5.478833e+00	1.458505e-03
3.010844523936954e-07	-5.408833e+00	1.548761e-03
3.010944523936954e-07	-5.338833e+00	1.625865e-03
3.011044523936954e-07	-5.268833e+00	1.692058e-03
3.011244523936954e-07	-5.128833e+00	1.798855e-03
3.011444523936954e-07	-4.988833e+00	1.880592e-03
3.011744523936955e-07	-4.778833e+00	1.972807e-03
3.011973095365526e-07	-4.618833e+00	2.023102e-03
3.012201666794098e-07	-4.458833e+00	2.070650e-03
3.012430238222669e-07	-4.298833e+00	2.115451e-03
3.012658809651241e-07	-4.138833e+00	2.157505e-03
3.012887381079813e-07	-3.978833e+00	2.196812e-03
3.013115952508385e-07	-3.818833e+00	2.233373e-03
3.013344523936956e-07	-3.658833e+00	2.267187e-03
3.013830238222671e-07	-3.318833e+00	2.343244e-03
3.014315952508386e-07	-2.978833e+00	2.430057e-03
3.014801666794101e-07	-2.638833e+00	2.527625e-03
3.015287381079816e-07	-2.298833e+00	2.635948e-03
3.015773095365530e-07	-1.958833e+00	2.755027e-03
3.016258809651246e-07	-1.618833e+00	2.884860e-03
3.016744523936960e-07	-1.278833e+00	3.025449e-03
3.017073095365532e-07	-1.048833e+00	3.129899e-03
3.017401666794104e-07	-8.188332e-01	3.250035e-03
3.017730238222675e-07	-5.888332e-01	3.385857e-03
3.018058809651248e-07	-3.588332e-01	3.537364e-03
3.018387381079819e-07	-1.288332e-01	3.704558e-03
3.018715952508391e-07	1.011668e-01	3.887437e-03
3.019044523936963e-07	3.311667e-01	4.086001e-03
3.019144523936963e-07	4.011668e-01	4.153643e-03
3.019244523936963e-07	4.711668e-01	4.223950e-03
3.019444523936963e-07	6.111668e-01	4.373197e-03
3.019523877660254e-07	6.667144e-01	4.435447e-03
3.019603231383546e-07	7.222620e-01	4.500166e-03
3.019682585106837e-07	7.778096e-01	4.567355e-03
3.019761938830128e-07	8.333572e-01	4.637013e-03
3.019841292553418e-07	8.889048e-01	4.709142e-03
3.019920646276710e-07	9.444524e-01	4.783741e-03
3.020000000000001e-07	1.000000e+00	4.860809e-03
3.020124567970774e-07	1.000000e+00	4.571112e-03
3.020249135941548e-07	1.000000e+00	4.312327e-03
3.020373703912321e-07	1.000000e+00	4.084455e-03
3.020498271883095e-07	1.000000e+00	3.887497e-03
3.020622839853869e-07	1.000000e+00	3.721451e-03
3.020747407824643e-07	1.000000e+00	3.586318e-03
3.020871975795416e-07	1.000000e+00	3.482098e-03
3.021071975795416e-07	1.000000e+00	3.346388e-03
3.021371975795417e-07	1.000000e+00	3.203048e-03
3.021600547223988e-07	1.000000e+00	3.130360e-03
3.021829118652560e-07	1.000000e+00	3.065575e-03
3.022057690081132e-07	1.000000e+00	3.008690e-03
3.022286261509704e-07	1.000000e+00	2.959708e-03
3.022514832938275e-07	1.000000e+00	2.918626e-03
3.022743404366847e-07	1.000000e+00	2.885446e-03
3.022971975795418e-07	1.000000e+00	2.860168e-03
3.023614832938276e-07	1.000000e+00	2.796796e-03
3.024257690081134e-07	1.000000e+00	2.740388e-03
3.024900547223992e-07	1.000000e+00	2.690944e-03
3.025543404366850e-07	1.000000e+00	2.648464e-03
3.026186261509708e-07	1.000000e+00	2.612949e-03
3.026829118652566e-07	1.000000e+00	2.584397e-03
3.027471975795424e-07	1.000000e+00	2.562809e-03
3.029343404366854e-07	1.000000e+00	2.506166e-03
3.031214832938285e-07	1.000000e+00	2.455805e-03
3.033086261509716e-07	1.000000e+00	2.411726e-03
3.034957690081146e-07	1.000000e+00	2.373929e-03
3.036829118652577e-07	1.000000e+00	2.342414e-03
3.038700547224007e-07	1.000000e+00	2.317181e-03
3.040571975795438e-07	1.000000e+00	2.298231e-03
3.043000547224012e-07	1.000000e+00	2.272906e-03
3.045429118652587e-07	1.000000e+00	2.249573e-03
3.047857690081161e-07	1.000000e+00	2.228232e-03
3.050286261509735e-07	1.000000e+00	2.208883e-03
3.052714832938309e-07	1.000000e+00	2.191526e-03
3.055143404366884e-07	1.000000e+00	2.176160e-03
3.057571975795458e-07	1.000000e+00	2.162787e-03
3.067471975795469e-07	1.000000e+00	2.120174e-03
3.077371975795480e-07	1.000000e+00	2.082941e-03
3.087271975795491e-07	1.000000e+00	2.051085e-03
3.097171975795503e-07	1.000000e+00	2.024609e-03
3.107071975795514e-07	1.000000e+00	2.003511e-03
3.116971975795525e-07	1.000000e+00	1.987792e-03
3.126871975795536e-07	1.000000e+00	1.977451e-03
3.159971975795574e-07	1.000000e+00	1.943829e-03
3.200000000000000e-07	1.000000e+00	1.918992e-03
3.200553793212515e-07	6.123447e-01	-1.217059e-05
3.201107586425030e-07	2.246895e-01	-1.941542e-03
3.201661379637545e-07	-1.629658e-01	-3.869123e-03
3.202215172850059e-07	-5.506210e-01	-5.794914e-03
3.202768966062574e-07	-9.382762e-01	-7.718914e-03
3.203322759275089e-07	-1.325931e+00	-9.641124e-03
3.203876552487604e-07	-1.713587e+00	-1.156154e-02
3.204690838201891e-07	-2.283587e+00	-1.439941e-02
3.205505123916177e-07	-2.853587e+00	-1.721627e-02
3.206319409630464e-07	-3.423587e+00	-2.001213e-02
3.207133695344750e-07	-3.993587e+00	-2.278699e-02
3.207947981059037e-07	-4.563587e+00	-2.554085e-02
3.208762266773324e-07	-5.133587e+00	-2.827371e-02
3.209576552487610e-07	-5.703587e+00	-3.098556e-02
3.210016413258673e-07	-6.000000e+00	-3.228642e-02
3.210078028411442e-07	-6.000000e+00	-3.226125e-02
3.210139643564211e-07	-6.000000e+00	-3.222021e-02
3.210201258716979e-07	-6.000000e+00	-3.216331e-02
3.210262873869748e-07	-6.000000e+00	-3.209056e-02
3.210324489022517e-07	-6.000000e+00	-3.200194e-02
3.210386104175286e-07	-6.000000e+00	-3.189746e-02
3.210447719328055e-07	-6.000000e+00	-3.177712e-02
3.210547719328055e-07	-6.000000e+00	-3.126310e-02
3.210647719328055e-07	-6.000000e+00	-2.998912e-02
3.210747719328055e-07	-6.000000e+00	-2.831881e-02
3.210847719328055e-07	-6.000000e+00	-2.643018e-02
3.211047719328055e-07	-6.000000e+00	-2.224796e-02
3.211247719328056e-07	-6.000000e+00	-1.798657e-02
3.211347719328056e-07	-6.000000e+00	-1.596252e-02
3.211447719328056e-07	-6.000000e+00	-1.405937e-02
3.211547719328056e-07	-6.000000e+00	-1.229992e-02
3.211647719328056e-07	-6.000000e+00	-1.069676e-02
3.211747719328056e-07	-6.000000e+00	-9.254087e-03
3.211847719328056e-07	-6.000000e+00	-7.969625e-03
3.211947719328056e-07	-6.000000e+00	-6.836415e-03
3.212047719328057e-07	-6.000000e+00	-5.844404e-03
3.212147719328057e-07	-6.000000e+00	-4.981746e-03
3.212247719328057e-07	-6.000000e+00	-4.235798e-03
3.212347719328057e-07	-6.000000e+00	-3.593855e-03
3.212447719328057e-07	-6.000000e+00	-3.043656e-03
3.212547719328057e-07	-6.000000e+00	-2.573710e-03
3.212647719328057e-07	-6.000000e+00	-2.173476e-03
3.212747719328057e-07	-6.000000e+00	-1.833449e-03
3.212847719328058e-07	-6.000000e+00	-1.545170e-03
3.212947719328058e-07	-6.000000e+00	-1.301189e-03
3.213047719328058e-07	-6.000000e+00	-1.095003e-03
3.213147719328058e-07	-6.000000e+00	-9.209731e-04
3.213247719328058e-07	-6.000000e+00	-7.742367e-04
3.213347719328058e-07	-6.000000e+00	-6.506216e-04
3.213447719328058e-07	-6.000000e+00	-5.465612e-04
3.213547719328058e-07	-6.000000e+00	-4.590162e-04
3.213647719328058e-07	-6.000000e+00	-3.854037e-04
3.213747719328059e-07	-6.000000e+00	-3.235333e-04
3.213847719328059e-07	-6.000000e+00	-2.715511e-04
3.213947719328059e-07	-6.000000e+00	-2.278901e-04
3.214047719328059e-07	-6.000000e+00	-1.912277e-04
3.214147719328059e-07	-6.000000e+00	-1.604488e-04
3.214247719328059e-07	-6.000000e+00	-1.346139e-04
3.214347719328059e-07	-6.000000e+00	-1.129321e-04
3.214447719328059e-07	-6.000000e+00	-9.473806e-05
3.214547719328059e-07	-6.000000e+00	-7.947246e-05
3.214647719328060e-07	-6.000000e+00	-6.666507e-05
3.214747719328060e-07	-6.000000e+00	-5.592084e-05
3.214847719328060e-07	-6.000000e+00	-4.690800e-05
3.214947719328060e-07	-6.000000e+00	-3.934793e-05
3.215047719328060e-07	-6.000000e+00	-3.300676e-05
3.215147719328060e-07	-6.000000e+00	-2.768815e-05
3.215247719328060e-07	-6.000000e+00	-2.322735e-05
3.215347719328060e-07	-6.000000e+00	-1.948610e-05
3.215447719328060e-07	-6.000000e+00	-1.634841e-05
3.215547719328061e-07	-6.000000e+00	-1.371696e-05
3.215647719328061e-07	-6.000000e+00	-1.151011e-05
3.215747719328061e-07	-6.000000e+00	-9.659357e-06
3.215847719328061e-07	-6.000000e+00	-8.107269e-06
3.215947719328061e-07	-6.000000e+00	-6.805660e-06
3.216047719328061e-07	-6.000000e+00	-5.714114e-06
3.216147719328061e-07	-6.000000e+00	-4.798736e-06
3.216247719328061e-07	-6.000000e+00	-4.031097e-06
3.216347719328061e-07	-6.000000e+00	-3.387357e-06
3.216447719328062e-07	-6.000000e+00	-2.847519e-06
3.216547719328062e-07	-6.000000e+00	-2.394814e-06
3.216647719328062e-07	-6.000000e+00	-2.015181e-06
3.216747719328062e-07	-6.000000e+00	-1.696824e-06
3.216847719328062e-07	-6.000000e+00	-1.429855e-06
3.216947719328062e-07	-6.000000e+00	-1.205977e-06
3.217047719328062e-07	-6.000000e+00	-1.018238e-06
3.217147719328062e-07	-6.000000e+00	-8.608020e-07
3.217247719328063e-07	-6.000000e+00	-7.287791e-07
3.217347719328063e-07	-6.000000e+00	-6.180670e-07
3.217447719328063e-07	-6.000000e+00	-5.252259e-07
3.217547719328063e-07	-6.000000e+00	-4.473710e-07
3.217647719328063e-07	-6.000000e+00	-3.820834e-07
3.217747719328063e-07	-6.000000e+00	-3.273345e-07
3.217847719328063e-07	-6.000000e+00	-2.814231e-07
3.217947719328063e-07	-6.000000e+00	-2.429227e-07
3.218047719328063e-07	-6.000000e+00	-2.106371e-07
3.218147719328064e-07	-6.000000e+00	-1.835630e-07
3.218247719328064e-07	-6.000000e+00	-1.608592e-07
3.218347719328064e-07	-6.000000e+00	-1.418202e-07
3.218547719328064e-07	-6.000000e+00	-1.124661e-07
3.218747719328064e-07	-6.000000e+00	-9.182380e-08
3.219047719328065e-07	-6.000000e+00	-7.175579e-08
3.219347719328065e-07	-6.000000e+00	-5.992165e-08
3.219590576470922e-07	-6.000000e+00	-5.504355e-08
3.219833433613780e-07	-6.000000e+00	-5.102216e-08
3.220076290756637e-07	-6.000000e+00	-4.785749e-08
3.220319147899495e-07	-6.000000e+00	-4.554954e-08
3.220562005042352e-07	-6.000000e+00	-4.409830e-08
3.220804862185209e-07	-6.000000e+00	-4.350379e-08
3.221047719328067e-07	-6.000000e+00	-4.376599e-08
3.261347719328113e-07	-6.000000e+00	-4.291305e-08
3.363747719328229e-07	-6.000000e+00	-4.291305e-08
3.410000000000000e-07	-6.000000e+00	-4.291305e-08
3.410005228067172e-07	-5.996340e+00	1.802548e-05
3.410015684201516e-07	-5.989021e+00	5.383354e-05
3.410036596470204e-07	-5.974382e+00	1.235130e-04
3.410078421007580e-07	-5.945105e+00	2.554695e-04
3.410162070082331e-07	-5.886551e+00	4.923264e-04
3.410262070082331e-07	-5.816551e+00	7.336595e-04
3.410362070082331e-07	-5.746551e+00	9.363862e-04
3.410462070082331e-07	-5.676551e+00	1.106958e-03
3.410562070082331e-07	-5.606551e+00	1.250776e-03
3.410662070082331e-07	-5.536551e+00	1.372351e-03
3.410762070082331e-07	-5.466551e+00	1.475450e-03
3.410862070082332e-07	-5.396551e+00	1.563210e-03
3.410962070082332e-07	-5.326551e+00	1.638243e-03
3.411062070082332e-07	-5.256551e+00	1.702719e-03
3.411262070082332e-07	-5.116551e+00	1.806912e-03
3.411462070082332e-07	-4.976551e+00	1.886864e-03
3.411762070082333e-07	-4.766551e+00	1.977404e-03
3.411990641510904e-07	-4.606551e+00	2.027080e-03
3.412219212939476e-07	-4.446551e+00	2.074133e-03
3.412447784368048e-07	-4.286551e+00	2.118563e-03
3.412676355796620e-07	-4.126551e+00	2.160370e-03
3.412904927225191e-07	-3.966551e+00	2.199554e-03
3.413133498653763e-07	-3.806551e+00	2.236115e-03
3.413362070082334e-07	-3.646551e+00	2.270053e-03
3.413847784368049e-07	-3.306551e+00	2.346266e-03
3.414333498653764e-07	-2.966551e+00	2.433314e-03
3.414819212939479e-07	-2.626551e+00	2.531197e-03
3.415304927225194e-07	-2.286551e+00	2.639915e-03
3.415790641510908e-07	-1.946551e+00	2.759469e-03
3.416276355796624e-07	-1.606551e+00	2.889857e-03
3.416762070082338e-07	-1.266551e+00	3.031081e-03
3.417076355796624e-07	-1.046551e+00	3.131827e-03
3.417390641510910e-07	-8.265509e-01	3.246661e-03
3.417704927225196e-07	-6.065509e-01	3.375581e-03
3.418019212939483e-07	-3.865509e-01	3.518588e-03
3.418333498653769e-07	-1.665510e-01	3.675682e-03
3.418647784368055e-07	5.344905e-02	3.846862e-03
3.418962070082341e-07	2.734491e-01	4.032130e-03
3.419162070082341e-07	4.134490e-01	4.165782e-03
3.419362070082341e-07	5.534490e-01	4.310213e-03
3.419662070082342e-07	7.634491e-01	4.550037e-03
3.420000000000001e-07	1.000000e+00	4.860808e-03
3.420131083249250e-07	1.000000e+00	4.557633e-03
3.420262166498499e-07	1.000000e+00	4.288208e-03
3.420393249747748e-07	1.000000e+00	4.052533e-03
3.420524332996997e-07	1.000000e+00	3.850607e-03
3.420655416246246e-07	1.000000e+00	3.682431e-03
3.420786499495495e-07	1.000000e+00	3.548006e-03
3.420917582744744e-07	1.000000e+00	3.447330e-03
3.421117582744744e-07	1.000000e+00	3.320729e-03
3.421417582744745e-07	1.000000e+00	3.185550e-03
3.421660439887602e-07	1.000000e+00	3.112592e-03
3.421903297030459e-07	1.000000e+00	3.047623e-03
3.422146154173317e-07	1.000000e+00	2.990642e-03
3.422389011316174e-07	1.000000e+00	2.941650e-03
3.422631868459032e-07	1.000000e+00	2.900647e-03
3.422874725601889e-07	1.000000e+00	2.867633e-03
3.423117582744746e-07	1.000000e+00	2.842607e-03
3.423803297030461e-07	1.000000e+00	2.779392e-03
3.424489011316177e-07	1.000000e+00	2.723139e-03
3.425174725601892e-07	1.000000e+00	2.673848e-03
3.425860439887607e-07	1.000000e+00	2.631519e-03
3.426546154173322e-07	1.000000e+00	2.596152e-03
3.427231868459037e-07	1.000000e+00	2.567747e-03
3.427917582744752e-07	1.000000e+00	2.546303e-03
3.429917582744754e-07	1.000000e+00	2.489899e-03
3.431917582744756e-07	1.000000e+00	2.439768e-03
3.433917582744759e-07	1.000000e+00	2.395909e-03
3.435917582744761e-07	1.000000e+00	2.358324e-03
3.437917582744763e-07	1.000000e+00	2.327012e-03
3.439917582744765e-07	1.000000e+00	2.301973e-03
3.441917582744768e-07	1.000000e+00	2.283208e-03
3.445260439887629e-07	1.000000e+00	2.251971e-03
3.448603297030489e-07	1.000000e+00	2.223579e-03
3.451946154173350e-07	1.000000e+00	2.198032e-03
3.455289011316212e-07	1.000000e+00	2.175331e-03
3.458631868459073e-07	1.000000e+00	2.155475e-03
3.461974725601933e-07	1.000000e+00	2.138465e-03
3.465317582744794e-07	1.000000e+00	2.124300e-03
3.477246154173379e-07	1.000000e+00	2.084190e-03
3.489174725601964e-07	1.000000e+00	2.049314e-03
3.501103297030549e-07	1.000000e+00	2.019671e-03
3.513031868459134e-07	1.000000e+00	1.995261e-03
3.524960439887719e-07	1.000000e+00	1.976085e-03
3.536889011316304e-07	1.000000e+00	1.962141e-03
3.548817582744889e-07	1.000000e+00	1.953431e-03
3.567717582744910e-07	1.000000e+00	1.937969e-03
3.600000000000000e-07	1.000000e+00	1.918992e-03
3.600574803697512e-07	5.976374e-01	-8.543509e-05
3.601149607395024e-07	1.952748e-01	-2.087914e-03
3.601724411092536e-07	-2.070878e-01	-4.088445e-03
3.602299214790048e-07	-6.094503e-01	-6.087029e-03
3.602874018487560e-07	-1.011813e+00	-8.083665e-03
3.603448822185072e-07	-1.414176e+00	-1.007835e-02
3.604023625882584e-07	-1.816538e+00	-1.207109e-02
3.604823625882585e-07	-2.376538e+00	-1.485927e-02
3.605623625882586e-07	-2.936538e+00	-1.762589e-02
3.606423625882587e-07	-3.496538e+00	-2.037096e-02
3.607223625882588e-07	-4.056538e+00	-2.309448e-02
3.608023625882589e-07	-4.616538e+00	-2.579643e-02
3.608823625882590e-07	-5.176538e+00	-2.847684e-02
3.609623625882591e-07	-5.736538e+00	-3.113569e-02
3.609680666790109e-07	-5.779722e+00	-3.133356e-02
3.609737707697628e-07	-5.821057e+00	-3.152009e-02
3.609794748605147e-07	-5.860544e+00	-3.169529e-02
3.609851789512666e-07	-5.898181e+00	-3.185915e-02
3.609908830420185e-07	-5.933970e+00	-3.201167e-02
3.609965871327704e-07	-5.967909e+00	-3.215285e-02
3.610022912235223e-07	-6.000000e+00	-3.228269e-02
3.610093147798207e-07	-6.000000e+00	-3.227349e-02
3.610163383361192e-07	-6.000000e+00	-3.222984e-02
3.610233618924176e-07	-6.000000e+00	-3.215173e-02
3.610303854487161e-07	-6.000000e+00	-3.203918e-02
3.610374090050145e-07	-6.000000e+00	-3.189218e-02
3.610444325613130e-07	-6.000000e+00	-3.171073e-02
3.610514561176114e-07	-6.000000e+00	-3.149483e-02
3.610614561176114e-07	-6.000000e+00	-3.047322e-02
3.610714561176115e-07	-6.000000e+00	-2.890810e-02
3.610814561176115e-07	-6.000000e+00	-2.709937e-02
3.611014561176115e-07	-6.000000e+00	-2.298369e-02
3.611214561176115e-07	-6.000000e+00	-1.870171e-02
3.611314561176115e-07	-6.000000e+00	-1.664354e-02
3.611414561176115e-07	-6.000000e+00	-1.469587e-02
3.611514561176115e-07	-6.000000e+00	-1.288531e-02
3.611614561176116e-07	-6.000000e+00	-1.122777e-02
3.611714561176116e-07	-6.000000e+00	-9.730104e-03
3.611814561176116e-07	-6.000000e+00	-8.392047e-03
3.611914561176116e-07	-6.000000e+00	-7.208044e-03
3.612014561176116e-07	-6.000000e+00	-6.168945e-03
3.612114561176116e-07	-6.000000e+00	-5.263389e-03
3.612214561176116e-07	-6.000000e+00	-4.478912e-03
3.612314561176116e-07	-6.000000e+00	-3.802762e-03
3.612414561176116e-07	-6.000000e+00	-3.222483e-03
3.612514561176117e-07	-6.000000e+00	-2.726290e-03
3.612614561176117e-07	-6.000000e+00	-2.303306e-03
3.612714561176117e-07	-6.000000e+00	-1.943665e-03
3.612814561176117e-07	-6.000000e+00	-1.638552e-03
3.612914561176117e-07	-6.000000e+00	-1.380179e-03
3.613014561176117e-07	-6.000000e+00	-1.161727e-03
3.613114561176117e-07	-6.000000e+00	-9.772693e-04
3.613214561176117e-07	-6.000000e+00	-8.216884e-04
3.613314561176118e-07	-6.000000e+00	-6.905856e-04
3.613414561176118e-07	-6.000000e+00	-5.801956e-04
3.613514561176118e-07	-6.000000e+00	-4.873071e-04
3.613614561176118e-07	-6.000000e+00	-4.091884e-04
3.613714561176118e-07	-6.000000e+00	-3.435213e-04
3.613814561176118e-07	-6.000000e+00	-2.883427e-04
3.613914561176118e-07	-6.000000e+00	-2.419924e-04
3.614014561176118e-07	-6.000000e+00	-2.030686e-04
3.614114561176118e-07	-6.000000e+00	-1.703888e-04
3.614214561176119e-07	-6.000000e+00	-1.429567e-04
3.614314561176119e-07	-6.000000e+00	-1.199334e-04
3.614414561176119e-07	-6.000000e+00	-1.006129e-04
3.614514561176119e-07	-6.000000e+00	-8.440160e-05
3.614614561176119e-07	-6.000000e+00	-7.080035e-05
3.614714561176119e-07	-6.000000e+00	-5.938988e-05
3.614814561176119e-07	-6.000000e+00	-4.981797e-05
3.614914561176119e-07	-6.000000e+00	-4.178880e-05
3.615014561176119e-07	-6.000000e+00	-3.505406e-05
3.615114561176120e-07	-6.000000e+00	-2.940529e-05
3.615214561176120e-07	-6.000000e+00	-2.466753e-05
3.615314561176120e-07	-6.000000e+00	-2.069396e-05
3.615414561176120e-07	-6.000000e+00	-1.736141e-05
3.615514561176120e-07	-6.000000e+00	-1.456652e-05
3.615614561176120e-07	-6.000000e+00	-1.222258e-05
3.615714561176120e-07	-6.000000e+00	-1.025686e-05
3.615814561176120e-07	-6.000000e+00	-8.608348e-06
